lead_id,first_name,last_name,email,title,created_date,lead_age_days,company_name,industry,employee_count,employee_count_bucket,annual_revenue,annual_revenue_bucket,tech_stack,hq_location,total_engagements,unique_engagement_types,last_engagement_date,target,score
714,Jessica,Gilmore,jgonzalez@dixon-harris.org,Publishing rights manager,2025-05-14,33,Price-Williams,Manufacturing,1180,Large,35.46,Low,Salesforce,Lisafurt,2,2,2025-05-17 01:06:15.000,0,0.0
718,Steven,Griffin,penny63@shepherd-chaney.info,Geographical information systems officer,2025-02-02,134,Stewart Inc,Retail,3370,Large,39.61,Low,Marketo,Gomezborough,5,2,2025-06-04 00:38:17.000,1,1.0
761,Kristi,Juarez,mariaparker@gmail.com,Museum/gallery curator,2025-02-02,134,"Pineda, Kim and Smith",Healthcare,66,Medium,22.59,Low,Marketo,Nancyberg,3,2,2025-04-26 03:19:37.000,0,0.02
133,Scott,Sanchez,tyler76@fleming.biz,Quarry manager,2025-02-20,116,Wright-Neal,Healthcare,3756,Large,2.93,Low,Oracle,Taylorstad,4,2,2025-05-02 23:48:36.000,1,0.99
193,Jeremy,Stout,nunezelizabeth@gmail.com,Engineering geologist,2025-01-25,142,"Edwards, Schmidt and Newton",Manufacturing,2263,Large,36.87,Low,HubSpot,Jasonville,2,1,2025-03-26 13:27:22.000,0,0.0
214,Leslie,Johnson,wgregory@ramirez-coleman.biz,Archivist,2025-03-07,101,Deleon Inc,Manufacturing,2645,Large,44.0,Low,SAP,West Jessicashire,4,3,2025-04-28 13:20:52.000,1,0.97
312,Paula,Haas,lindseymay@walker-vazquez.com,"Scientist, research (maths)",2025-05-07,40,"Lopez, Barton and Taylor",Finance,611,Large,18.09,Low,Oracle,South Jason,5,4,2025-05-28 15:22:28.000,1,0.97
324,Jose,Rodriguez,hensonhaley@gmail.com,Research scientist (medical),2025-01-26,141,"English, Shaffer and Morales",Manufacturing,3520,Large,9.01,Low,Marketo,Port Johnbury,3,3,2025-04-11 21:29:29.000,0,0.01
361,Christopher,Clarke,pwalker@wise.com,Acupuncturist,2025-02-16,120,Roman Group,Healthcare,165,Medium,39.99,Low,HubSpot,Myersburgh,5,3,2025-05-07 06:55:33.000,1,0.97
780,Jeremy,Flores,yturner@yahoo.com,"Scientist, research (medical)",2025-03-10,98,Smith PLC,Retail,3857,Large,9.51,Low,Marketo,Lake Davidhaven,2,1,2025-05-17 09:34:41.000,0,0.03
809,Robert,Patel,ivanbrown@hotmail.com,Hydrologist,2025-03-01,107,Henry-Gonzales,Technology,1838,Large,59.45,Low,SAP,Port Patricia,3,2,2025-05-01 11:35:09.000,0,0.01
901,Kristin,Galloway,troymcdonald@smith.com,Gaffer,2025-01-24,143,Grimes-Jensen,Finance,284,Large,79.67,Low,Oracle,Frazierfort,4,4,2025-05-24 07:05:50.000,1,0.98
842,Morgan,Hobbs,adamstimothy@hotmail.com,Barista,2025-04-24,53,Kline-Lopez,Retail,2642,Large,93.85,Low,Marketo,New Joseland,1,1,2025-03-09 16:47:19.000,0,0.04
80,Jennifer,Pena,lpayne@hotmail.com,"Scientist, water quality",2025-05-25,22,Ramos LLC,Healthcare,4938,Large,74.96,Low,HubSpot,South Dalefurt,2,1,2025-02-23 23:31:43.000,0,0.0
104,Michael,Wright,afoster@kelley-merritt.com,Analytical chemist,2025-06-03,13,"Cruz, Boone and Griffin",Healthcare,3484,Large,79.91,Low,Salesforce,New Jasonland,5,2,2025-05-21 19:55:49.000,1,0.95
129,Vickie,Thompson,kcoleman@rice-sanchez.com,"Presenter, broadcasting",2025-03-06,102,Johnson Ltd,Finance,2528,Large,65.09,Low,Marketo,East Williamborough,3,1,2025-04-14 13:40:35.000,0,0.02
146,Amber,Thompson,nicholasmitchell@yahoo.com,"Scientist, clinical (histocompatibility and immunogenetics)",2025-02-28,108,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,3,2,2025-04-15 03:37:58.000,0,0.06
244,Jeffrey,Morris,eroberts@horne.biz,Maintenance engineer,2025-05-12,35,Mcgee-Aguilar,Manufacturing,1772,Large,91.6,Low,Marketo,Tranborough,2,1,2025-03-20 15:08:46.000,0,0.01
305,Dorothy,Campbell,robert15@fuentes.biz,Location manager,2025-03-04,104,"Williams, Romero and Harris",Finance,3940,Large,77.6,Low,HubSpot,Jonesborough,5,2,2025-06-06 05:45:12.000,1,0.98
627,Danny,Turner,john03@duran.com,"Engineer, electronics",2025-02-10,126,Trujillo and Sons,Technology,2548,Large,59.13,Low,SAP,North Jeremy,4,3,2025-06-07 07:07:20.000,1,0.99
803,Timothy,Smith,kevinmeyer@drake.com,"Surveyor, rural practice",2025-05-22,25,Torres Ltd,Manufacturing,4464,Large,47.4,Low,Salesforce,Fischermouth,2,2,2025-05-24 01:50:30.000,0,0.02
942,Claudia,Waters,rachellevine@davenport.info,"Therapist, music",2025-04-04,73,Zamora-Pennington,Finance,1189,Large,9.56,Low,Oracle,Joshuatown,5,3,2025-06-04 06:30:20.000,1,0.98
643,Stacey,Alexander,patriciajackson@gmail.com,"Editor, film/video",2025-01-03,164,"Yang, Giles and Kramer",Retail,2154,Large,74.24,Low,Marketo,Josefort,3,1,2025-04-26 20:18:12.000,0,0.05
277,Kimberly,Manning,tmorrow@gmail.com,Amenity horticulturist,2025-01-21,146,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,2,1,2025-05-24 23:32:18.000,0,0.02
401,Susan,Bates,matthewday@hughes-smith.com,Architect,2025-03-31,77,"Gibson, Dudley and Page",Technology,2912,Large,2.56,Low,SAP,North Sandra,1,1,2025-02-01 13:23:21.000,0,0.05
916,Eric,Reynolds,cynthiaperez@duran-morrison.com,Estate agent,2025-02-14,122,Dunn Ltd,Healthcare,1625,Large,50.21,Low,HubSpot,Port Heatherchester,1,1,2025-05-18 06:37:13.000,0,0.02
13,Charlotte,Orr,daniel55@wade-parrish.com,IT sales professional,2025-04-19,58,Sandoval Ltd,Technology,1193,Large,37.3,Low,Salesforce,Jacksonhaven,1,1,2025-06-05 17:28:50.000,0,0.0
25,Peter,Butler,holly37@hotmail.com,Product/process development scientist,2025-02-22,114,Campbell Group,Healthcare,4915,Large,64.48,Low,HubSpot,East Crystal,5,3,2025-05-15 14:52:41.000,1,0.95
35,Michael,Hall,susanclark@hotmail.com,Waste management officer,2025-04-22,55,Collins-Hall,Manufacturing,4080,Large,63.76,Low,Marketo,Brownland,3,2,2025-04-19 12:50:06.000,0,0.0
175,Samantha,Walls,martinezchristopher@yahoo.com,Environmental education officer,2025-01-07,160,Horn Ltd,Retail,2837,Large,53.64,Low,HubSpot,Lake Erika,1,1,2025-06-03 04:43:03.000,0,0.01
260,Rodney,Stanley,uallen@leach-choi.biz,Industrial buyer,2025-05-01,46,Sullivan Inc,Manufacturing,3979,Large,28.56,Low,Salesforce,Lake Pamelaside,3,2,2025-04-17 05:10:38.000,0,0.06
362,Ashley,Garza,jennifermurphy@rocha.biz,Personal assistant,2025-06-07,9,"English, Shaffer and Morales",Manufacturing,3520,Large,9.01,Low,Marketo,Port Johnbury,1,1,2025-04-23 08:00:18.000,0,0.04
637,Emma,Anderson,wilsonamanda@gmail.com,"Geneticist, molecular",2025-03-17,91,Orr-Lopez,Healthcare,71,Medium,23.98,Low,Oracle,New Davidside,2,2,2025-05-01 10:28:57.000,0,0.01
58,Lisa,Bruce,torresmelissa@yahoo.com,Site engineer,2025-04-24,53,"Smith, Rios and Silva",Healthcare,565,Large,29.0,Low,Marketo,Kellyside,3,2,2025-04-16 12:19:22.000,0,0.03
234,Stephanie,Parker,wwright@gmail.com,Neurosurgeon,2025-04-15,62,Wells-Freeman,Manufacturing,107,Medium,60.39,Low,Oracle,West Tanya,5,3,2025-05-27 18:01:35.000,1,0.96
302,Cynthia,Preston,stewartconnor@perry.com,"Administrator, sports",2025-06-07,9,Butler-Gallagher,Technology,2232,Large,52.35,Low,SAP,New Ashley,3,2,2025-06-04 05:02:05.000,0,0.02
367,Michael,West,mcleanannette@fisher.com,"Administrator, education",2025-02-20,116,Rogers-Wilkins,Healthcare,557,Large,67.79,Low,Oracle,New Danielfort,3,2,2025-04-21 19:54:08.000,0,0.0
394,Lance,Wise,tarafowler@fisher-park.com,Financial manager,2025-01-07,160,Mcgee-Aguilar,Manufacturing,1772,Large,91.6,Low,Marketo,Tranborough,4,3,2025-04-13 01:17:16.000,1,0.94
598,Tyler,Kaufman,smithkimberly@dodson.biz,Teaching laboratory technician,2025-05-10,37,"Mccoy, Waller and Rodriguez",Technology,1425,Large,29.06,Low,HubSpot,Lake Amy,2,2,2025-05-29 11:28:06.000,0,0.05
453,Emily,Morris,elizabethwright@stevenson.com,Astronomer,2025-05-25,22,"Adams, Brown and Perez",Healthcare,4846,Large,88.54,Low,Oracle,Heatherport,5,3,2025-04-28 23:21:46.000,1,0.96
652,Veronica,Brown,michaelrhodes@douglas.com,Town planner,2025-02-02,134,James-Flores,Technology,2499,Large,84.55,Low,HubSpot,Laurieville,4,3,2025-05-15 21:51:36.000,1,1.0
796,Stephen,Burke,amandablackburn@gill.biz,Mechanical engineer,2025-05-21,26,"Taylor, Newman and Whitehead",Finance,3992,Large,70.58,Low,SAP,Port Jeffery,3,2,2025-06-05 07:04:48.000,0,0.01
943,Amanda,Watts,zacharyjohns@yahoo.com,Warden/ranger,2025-04-11,66,Potter Inc,Retail,3863,Large,61.14,Low,Salesforce,East Monicashire,3,3,2025-05-21 16:11:25.000,0,0.0
107,Sara,Evans,matthew20@yahoo.com,Dietitian,2025-01-12,155,"Wilcox, Cox and Newton",Retail,4392,Large,95.42,Low,Oracle,Shannonton,4,3,2025-03-01 22:05:18.000,1,0.84
138,Ronald,Cook,pollardjonathan@yahoo.com,Counsellor,2025-01-03,164,Reilly-Adams,Manufacturing,2163,Large,11.16,Low,Oracle,Salazarhaven,1,1,2025-04-25 11:16:16.000,0,0.03
151,George,Higgins,daniel55@santiago.com,Microbiologist,2025-04-18,59,Dunn Ltd,Healthcare,1625,Large,50.21,Low,HubSpot,Port Heatherchester,3,3,2025-05-03 00:00:23.000,0,0.0
386,Michael,Sanders,martin16@frye.com,Senior tax professional/tax inspector,2025-05-23,24,"Gilmore, Bowman and Rose",Healthcare,2217,Large,8.88,Low,Marketo,Robertshire,5,4,2025-05-29 00:52:19.000,1,0.98
465,Victor,Norris,shanejimenez@gmail.com,Health and safety inspector,2025-03-23,85,Reed LLC,Retail,1236,Large,33.92,Low,HubSpot,Codytown,2,1,2025-02-21 05:32:17.000,0,0.0
473,Brianna,Perkins,richardaaron@gmail.com,Ship broker,2025-02-11,125,Barker-Vazquez,Finance,177,Medium,82.86,Low,HubSpot,New Amberberg,5,3,2025-05-27 00:04:34.000,1,0.97
501,Destiny,Wilkins,myerseric@yahoo.com,Sub,2025-04-03,74,Campbell Inc,Healthcare,2560,Large,15.33,Low,Oracle,Robertton,4,2,2025-04-07 11:41:20.000,1,0.96
612,Alejandro,Edwards,blanchardwilliam@gmail.com,Quality manager,2025-03-09,99,Smith PLC,Manufacturing,3496,Large,84.06,Low,Oracle,Elizabethchester,1,1,2025-03-01 20:47:57.000,0,0.09
666,Robert,Lopez,lewistheresa@yahoo.com,Immunologist,2025-05-20,27,Reilly-Adams,Manufacturing,2163,Large,11.16,Low,Oracle,Salazarhaven,1,1,2025-03-02 13:37:23.000,0,0.27
682,Molly,Mcdonald,andersontraci@gmail.com,Newspaper journalist,2025-02-26,110,"Carpenter, Tate and Glenn",Technology,2302,Large,27.61,Low,Oracle,East Lauren,4,4,2025-04-07 19:00:01.000,1,0.91
745,Melanie,Estrada,leblanclindsey@camacho-davis.com,Recruitment consultant,2025-02-14,122,Phillips Group,Manufacturing,948,Large,92.54,Low,Salesforce,Shaffershire,5,3,2025-05-19 08:48:41.000,1,0.94
777,Lydia,Johnson,greendrew@ramirez-thompson.com,"Teacher, secondary school",2025-04-13,64,Baker-Henry,Retail,4065,Large,41.12,Low,HubSpot,West Carl,5,2,2025-05-25 03:13:59.000,1,0.99
800,Nicole,Elliott,lcarpenter@hotmail.com,Operations geologist,2025-05-29,18,"Adams, Brown and Perez",Healthcare,4846,Large,88.54,Low,Oracle,Heatherport,3,3,2025-05-15 13:40:01.000,0,0.03
854,Ashlee,Davis,gjohnson@dillon-patel.com,Illustrator,2025-04-14,63,Trujillo and Sons,Technology,2548,Large,59.13,Low,SAP,North Jeremy,2,2,2025-06-03 17:17:11.000,0,0.01
875,William,Smith,jeffery33@scott.org,"Scientist, physiological",2025-02-22,114,Edwards-Shaw,Retail,2442,Large,36.44,Low,Salesforce,Alexandertown,4,4,2025-04-15 09:28:54.000,1,0.98
917,Hailey,Robinson,calhounjessica@allen.org,Oceanographer,2025-02-10,126,Martinez Ltd,Finance,4545,Large,31.7,Low,Salesforce,East Ashleybury,4,2,2025-05-26 12:16:49.000,1,0.98
972,Allison,Medina,tgilbert@jones.net,"Nurse, learning disability",2025-02-17,119,"Ramos, Jackson and Evans",Manufacturing,177,Medium,47.55,Low,Oracle,Jasminefort,3,1,2025-05-28 06:09:30.000,0,0.0
812,Joseph,Henry,darryl93@jones-powell.info,Sports development officer,2025-05-30,17,"Nelson, Berry and Gonzalez",Technology,1465,Large,69.07,Low,HubSpot,East Michelletown,1,1,2025-05-31 05:52:48.000,0,0.0
987,Sandra,Mann,amathews@robbins-jones.com,"Therapist, speech and language",2025-03-01,107,"Gordon, Shah and James",Healthcare,1614,Large,66.05,Low,Marketo,Angelabury,3,2,2025-05-08 21:37:57.000,0,0.03
26,James,Davis,millerjason@hotmail.com,Curator,2025-03-24,84,"Francis, Cisneros and Jones",Technology,552,Large,3.19,Low,HubSpot,Baileyshire,1,1,2025-05-20 11:59:34.000,0,0.14
70,Katie,Butler,swansonangela@gmail.com,"Solicitor, Scotland",2025-03-01,107,Merritt Inc,Finance,3028,Large,89.01,Low,Oracle,Justinbury,5,3,2025-05-21 06:00:35.000,1,0.97
145,Daniel,Price,lrodgers@hotmail.com,Energy engineer,2025-01-28,139,"Hicks, Love and Liu",Technology,4861,Large,82.44,Low,HubSpot,Benjaminbury,1,1,2025-06-01 16:32:00.000,0,0.02
181,Diana,Gonzales,humphreylauren@yahoo.com,Optometrist,2025-01-25,142,Mcmahon-Wall,Healthcare,1986,Large,53.35,Low,SAP,Port Elizabeth,2,2,2025-05-19 11:53:56.000,0,0.0
246,Connie,Kelly,janet75@gmail.com,Government social research officer,2025-04-25,52,Orr-Lopez,Healthcare,71,Medium,23.98,Low,Oracle,New Davidside,5,3,2025-05-28 06:58:05.000,1,0.98
299,Chad,Harmon,hjohnson@walsh.com,Holiday representative,2025-03-05,103,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,4,2,2025-05-11 18:45:43.000,1,1.0
311,Lacey,Gregory,qlowe@yahoo.com,"Designer, textile",2025-05-17,30,Collins-Hall,Manufacturing,4080,Large,63.76,Low,Marketo,Brownland,3,2,2025-05-20 06:47:18.000,0,0.0
333,Lisa,Myers,sarah69@moore.com,Petroleum engineer,2025-01-30,137,Gomez-York,Retail,2386,Large,82.97,Low,SAP,Paulchester,1,1,2025-05-11 20:34:14.000,0,0.04
521,Sarah,Leonard,jacqueline57@rice-ford.org,Financial planner,2025-01-30,137,"Brown, Townsend and Chase",Retail,1060,Large,79.77,Low,Marketo,South Coreychester,4,3,2025-05-23 12:12:54.000,1,0.99
586,Jason,Graham,johnmartinez@taylor.com,"Designer, television/film set",2025-01-15,152,Mcmahon-Wall,Healthcare,1986,Large,53.35,Low,SAP,Port Elizabeth,3,2,2025-06-02 20:56:57.000,0,0.0
594,Emma,Holt,ble@williams-bradshaw.com,"Therapist, sports",2025-01-21,146,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,4,3,2025-03-31 05:48:21.000,1,0.97
683,Amber,Hill,knightlaura@carpenter-delacruz.com,"Programmer, multimedia",2025-04-07,70,"Williams, Hicks and Williams",Technology,2290,Large,77.14,Low,Oracle,South Katherineborough,5,4,2025-05-22 05:02:45.000,1,0.99
756,Amanda,Graves,ywalker@yahoo.com,Corporate treasurer,2025-01-17,150,Frank Inc,Finance,2357,Large,76.68,Low,HubSpot,South Lori,3,3,2025-05-07 12:09:45.000,0,0.01
821,Timothy,Herrera,jeffrey58@long.com,Patent examiner,2025-03-29,79,Sandoval Ltd,Technology,1193,Large,37.3,Low,Salesforce,Jacksonhaven,4,3,2025-05-31 14:17:48.000,1,0.98
826,Nancy,Madden,craigdelgado@yahoo.com,"Sound technician, broadcasting/film/video",2025-04-27,50,"Cox, Smith and Padilla",Technology,1705,Large,35.19,Low,Marketo,New Leslie,1,1,2025-01-13 17:36:26.000,0,0.0
860,David,Horn,mallen@hotmail.com,"Programmer, applications",2025-05-07,40,Olsen Ltd,Technology,1833,Large,5.96,Low,Marketo,New Michellestad,5,3,2025-05-23 22:34:35.000,1,1.0
880,Jacob,Ward,rfloyd@yahoo.com,"Conservation officer, historic buildings",2025-03-04,104,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,4,4,2025-04-20 00:44:04.000,1,0.99
975,Ross,Heath,ddoyle@hotmail.com,Land,2025-03-19,89,Butler-Gallagher,Technology,2232,Large,52.35,Low,SAP,New Ashley,3,2,2025-06-06 03:18:27.000,0,0.02
989,Jonathan,Stone,danny48@deleon.com,Web designer,2025-04-02,75,White and Sons,Finance,1819,Large,16.68,Low,Salesforce,Watkinsburgh,5,3,2025-03-11 21:44:33.000,1,0.98
372,Allison,Short,jennifer89@yahoo.com,Tourist information centre manager,2025-04-22,55,Flores-Sanford,Healthcare,1498,Large,90.7,Low,Oracle,West Joe,4,3,2025-06-03 09:46:56.000,1,0.99
604,David,Guzman,zchambers@yahoo.com,Armed forces training and education officer,2025-05-31,16,"Harrison, Sawyer and Harper",Retail,2306,Large,79.09,Low,Marketo,Matthewview,5,4,2025-06-03 18:46:02.000,1,1.0
46,Zoe,Harris,andersongary@lambert.com,Tourist information centre manager,2025-04-03,74,"Michael, Wilson and Chavez",Healthcare,4839,Large,35.0,Low,Salesforce,Taylorborough,3,2,2025-05-07 20:18:14.000,0,0.02
14,Danielle,Smith,schwartzallison@gmail.com,Research scientist (life sciences),2025-04-15,62,"Edwards, Schmidt and Newton",Manufacturing,2263,Large,36.87,Low,HubSpot,Jasonville,3,2,2025-05-08 04:32:06.000,0,0.02
94,Nicholas,Thomas,bowenlaura@yahoo.com,Retail merchandiser,2025-01-05,162,Sharp Ltd,Retail,798,Large,82.08,Low,SAP,Port Kristen,1,1,2025-01-16 22:27:49.000,0,0.01
105,Derek,Rose,middletonmichelle@brown.com,"Research officer, government",2025-02-18,118,"Mathis, Guerrero and Casey",Manufacturing,4381,Large,62.95,Low,HubSpot,South John,2,2,2025-03-05 12:30:39.000,0,0.01
136,Patrick,Grant,stacy35@hotmail.com,Trade union research officer,2025-01-12,155,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,3,3,2025-06-01 21:00:50.000,0,0.05
141,Anthony,Taylor,bryantmary@yahoo.com,"Education officer, environmental",2025-05-11,36,"Wilson, Lopez and Doyle",Finance,1162,Large,47.33,Low,Salesforce,Hensleyburgh,3,2,2025-02-28 15:12:15.000,0,0.0
188,Isaac,Newton,parrishjessica@yahoo.com,Geophysical data processor,2025-05-17,30,"Hobbs, Munoz and Oliver",Finance,3267,Large,75.04,Low,Oracle,Jessicaberg,5,2,2025-05-13 12:26:19.000,1,0.99
238,Brett,Rodriguez,robertschneider@salinas.com,Environmental consultant,2025-04-25,52,Reed LLC,Retail,1236,Large,33.92,Low,HubSpot,Codytown,2,2,2025-05-16 00:23:11.000,0,0.0
284,Heidi,Smith,petersenjames@yahoo.com,Ergonomist,2025-05-21,26,Lang-Thomas,Healthcare,3914,Large,43.34,Low,Marketo,East Veronica,1,1,2025-06-07 21:09:51.000,0,0.04
442,Gabriel,Ross,christopherparrish@hotmail.com,Medical technical officer,2025-04-13,64,Edwards-Shaw,Retail,2442,Large,36.44,Low,Salesforce,Alexandertown,2,2,2025-05-18 16:58:19.000,0,0.05
495,Denise,Chung,jonesaustin@gardner.com,Adult nurse,2025-05-11,36,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,1,1,2025-04-11 20:54:38.000,0,0.01
576,Adam,Mason,johnstonrobert@smith.info,Dispensing optician,2025-04-15,62,Kane Inc,Finance,1726,Large,13.86,Low,HubSpot,West Laurenstad,5,4,2025-06-05 05:49:38.000,1,0.96
581,Nicole,Harris,linda75@jones-lewis.biz,"Research officer, political party",2025-01-06,161,Wells-Freeman,Manufacturing,107,Medium,60.39,Low,Oracle,West Tanya,1,1,2025-05-10 13:02:11.000,0,0.02
376,Holly,Parks,ywatson@diaz.com,Best boy,2025-06-01,15,"Edwards, Schmidt and Newton",Manufacturing,2263,Large,36.87,Low,HubSpot,Jasonville,3,3,2025-03-25 22:28:47.000,0,0.01
491,James,Martinez,mthornton@hotmail.com,"Presenter, broadcasting",2025-01-22,145,Sanchez-Burns,Finance,4691,Large,39.9,Low,SAP,Howardville,4,4,2025-05-18 10:15:13.000,1,0.93
712,Anne,Donovan,belljohn@mitchell.info,Agricultural consultant,2025-05-10,37,White and Sons,Finance,1819,Large,16.68,Low,Salesforce,Watkinsburgh,5,3,2025-04-06 01:49:29.000,1,0.99
788,Yvonne,Adams,carterdeanna@gmail.com,Higher education lecturer,2025-04-14,63,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,4,4,2025-04-20 13:50:01.000,1,0.99
892,Sherry,Johnson,lori98@salazar.com,"Doctor, general practice",2025-01-06,161,Collins-Little,Manufacturing,1508,Large,57.9,Low,Marketo,Port Theresafort,4,3,2025-06-02 17:49:39.000,1,1.0
923,Brandon,Santana,kelly64@hotmail.com,Trade union research officer,2025-01-29,138,"Mendoza, Adams and Davidson",Retail,1187,Large,16.93,Low,Marketo,Anthonystad,1,1,2025-05-06 14:40:31.000,0,0.01
982,Darius,Howe,dcarrillo@hotmail.com,Armed forces training and education officer,2025-01-14,153,"Clark, Singleton and Bailey",Finance,4686,Large,17.72,Low,Salesforce,New Roy,5,3,2025-03-28 00:00:10.000,1,0.99
696,David,Hawkins,douglasanderson@wilson.com,Social researcher,2025-04-05,72,Baker-Henry,Retail,4065,Large,41.12,Low,HubSpot,West Carl,2,1,2025-06-04 14:18:19.000,0,0.02
10,Jennifer,Gardner,dennis35@yahoo.com,Radio broadcast assistant,2025-04-02,75,Henry-Gonzales,Technology,1838,Large,59.45,Low,SAP,Port Patricia,3,3,2025-04-29 23:48:14.000,0,0.02
24,David,Clark,fcardenas@palmer.com,Community development worker,2025-01-11,156,"Cruz, Boone and Griffin",Healthcare,3484,Large,79.91,Low,Salesforce,New Jasonland,3,2,2025-05-23 03:41:38.000,0,0.01
213,Kenneth,Lawson,kmiller@davis-pearson.info,Chief Marketing Officer,2025-03-02,106,Miller-Davis,Healthcare,668,Large,35.03,Low,Salesforce,West Kennethbury,4,1,2025-05-28 23:39:20.000,1,0.99
413,Carl,Smith,bellkatie@yahoo.com,Armed forces logistics/support/administrative officer,2025-03-18,90,Smith PLC,Retail,3857,Large,9.51,Low,Marketo,Lake Davidhaven,3,3,2025-06-06 08:52:44.000,0,0.05
515,Brent,Norton,deannaboone@mendoza.com,Civil Service fast streamer,2025-01-03,164,"Clark, Owens and Johnston",Technology,133,Medium,58.87,Low,Salesforce,Wallsshire,5,3,2025-05-19 07:31:06.000,1,0.9
589,Mark,Smith,josephterry@montgomery-graham.com,"Engineer, energy",2025-01-15,152,Campbell Inc,Healthcare,2560,Large,15.33,Low,Oracle,Robertton,5,3,2025-03-30 10:29:45.000,1,0.98
687,Manuel,Goodman,aprilhunt@fisher.com,Catering manager,2025-05-31,16,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,2,2,2025-05-18 20:03:07.000,0,0.07
782,Miranda,Davis,jonathan33@short.com,Holiday representative,2025-01-09,158,Brown-Mckay,Manufacturing,3889,Large,62.64,Low,Salesforce,Jacksonshire,4,2,2025-04-30 00:10:31.000,1,0.96
17,Shelley,Brown,reyesstephanie@gilbert-murray.info,Magazine features editor,2025-03-12,96,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,4,2,2025-05-24 06:03:04.000,1,0.99
77,Katherine,Lee,stevenskenneth@roberts.org,"Surveyor, building control",2025-04-19,58,Campbell Group,Healthcare,4915,Large,64.48,Low,HubSpot,East Crystal,1,1,2025-03-31 17:09:40.000,0,0.06
253,Chelsea,Sanchez,parrishjohn@hotmail.com,Customer service manager,2025-02-19,117,"Davis, Hardin and Ferguson",Healthcare,4067,Large,90.63,Low,Marketo,New Christina,4,3,2025-05-11 17:18:52.000,1,0.86
353,Christopher,Lucero,comptonpaige@miller-salinas.com,IT consultant,2025-04-14,63,Ortiz and Sons,Manufacturing,828,Large,85.71,Low,Oracle,Jacksonburgh,4,4,2025-04-07 18:27:16.000,1,0.99
410,Wanda,Allen,kbeck@hotmail.com,Air cabin crew,2025-03-31,77,Olsen-Anderson,Finance,1092,Large,82.47,Low,Salesforce,Port Gina,2,2,2025-05-28 15:58:41.000,0,0.01
